layerID,head,strategy,score
1,16,special_punch_window_heavy_hitter,0.984375
1,16,full,1.0
1,17,special,0.236328125
1,17,special_punc,0.3515625
1,17,special_punc_heavy_hitter,0.87890625
1,17,special_punch_window_heavy_hitter,0.96875
1,17,full,1.0
1,18,special,0.2421875
1,18,special_punc,0.41796875
1,18,special_punc_heavy_hitter,0.9140625
1,18,special_punch_window_heavy_hitter,0.96484375
1,18,full,1.0
1,19,special,0.1591796875
1,19,special_punc,0.349609375
1,19,special_punc_heavy_hitter,0.75
1,19,special_punch_window_heavy_hitter,0.98046875
1,19,full,1.0
1,20,special,0.2109375
1,20,special_punc,0.3828125
1,20,special_punc_heavy_hitter,0.8046875
1,20,special_punch_window_heavy_hitter,0.9609375
1,20,full,1.0
1,21,special,0.24609375
1,21,special_punc,0.376953125
1,21,special_punc_heavy_hitter,0.70703125
1,21,special_punch_window_heavy_hitter,0.97265625
1,21,full,1.0
1,22,special,0.11181640625
1,22,special_punc,0.216796875
1,22,special_punc_heavy_hitter,0.5078125
1,22,special_punch_window_heavy_hitter,0.98828125
1,22,full,1.0
1,23,special,0.1845703125
1,23,special_punc,0.31640625
1,23,special_punc_heavy_hitter,0.84765625
1,23,special_punch_window_heavy_hitter,0.96484375
1,23,full,1.0
1,24,special,0.208984375
1,24,special_punc,0.40625
1,24,special_punc_heavy_hitter,0.86328125
1,24,special_punch_window_heavy_hitter,0.984375
1,24,full,1.0
1,25,special,0.15625
1,25,special_punc,0.259765625
1,25,special_punc_heavy_hitter,0.80859375
1,25,special_punch_window_heavy_hitter,0.95703125
1,25,full,1.0
1,26,special,0.2236328125
1,26,special_punc,0.390625
1,26,special_punc_heavy_hitter,0.91796875
1,26,special_punch_window_heavy_hitter,0.98046875
1,26,full,1.0
1,27,special,0.2177734375
1,27,special_punc,0.37890625
1,27,special_punc_heavy_hitter,0.84765625
1,27,special_punch_window_heavy_hitter,0.984375
1,27,full,1.0
1,28,special,0.2080078125
1,28,special_punc,0.3984375
1,28,special_punc_heavy_hitter,0.8671875
1,28,special_punch_window_heavy_hitter,0.984375
1,28,full,1.0
1,29,special,0.1953125
1,29,special_punc,0.36328125
1,29,special_punc_heavy_hitter,0.796875
1,29,special_punch_window_heavy_hitter,0.94140625
1,29,full,1.0
1,30,special,0.25
1,30,special_punc,0.40234375
1,30,special_punc_heavy_hitter,0.859375
1,30,special_punch_window_heavy_hitter,0.95703125
1,30,full,1.0
1,31,special,0.2109375
1,31,special_punc,0.3515625
1,31,special_punc_heavy_hitter,0.69921875
1,31,special_punch_window_heavy_hitter,0.97265625
1,31,full,1.0
2,0,special,0.453125
2,0,special_punc,0.4609375
2,0,special_punc_heavy_hitter,0.96875
2,0,special_punch_window_heavy_hitter,1.0
2,0,full,1.0
2,1,special,0.474609375
2,1,special_punc,0.486328125
2,1,special_punc_heavy_hitter,0.95703125
2,1,special_punch_window_heavy_hitter,0.99609375
2,1,full,1.0
2,2,special,0.4375
2,2,special_punc,0.443359375
2,2,special_punc_heavy_hitter,0.97265625
2,2,special_punch_window_heavy_hitter,1.0
2,2,full,1.0
2,3,special,0.51953125
2,3,special_punc,0.5390625
2,3,special_punc_heavy_hitter,0.98828125
2,3,special_punch_window_heavy_hitter,0.99609375
2,3,full,1.0
2,4,special,0.435546875
2,4,special_punc,0.453125
2,4,special_punc_heavy_hitter,0.9453125
2,4,special_punch_window_heavy_hitter,0.9921875
2,4,full,1.0
2,5,special,0.455078125
2,5,special_punc,0.466796875
2,5,special_punc_heavy_hitter,0.9609375
2,5,special_punch_window_heavy_hitter,1.0
2,5,full,1.0
2,6,special,0.515625
2,6,special_punc,0.53125
2,6,special_punc_heavy_hitter,0.97265625
2,6,special_punch_window_heavy_hitter,0.99609375
2,6,full,1.0
2,7,special,0.42578125
2,7,special_punc,0.439453125
2,7,special_punc_heavy_hitter,0.94140625
2,7,special_punch_window_heavy_hitter,1.0
2,7,full,1.0
2,8,special,0.47265625
2,8,special_punc,0.48046875
2,8,special_punc_heavy_hitter,0.97265625
2,8,special_punch_window_heavy_hitter,1.0
2,8,full,1.0
2,9,special,0.478515625
2,9,special_punc,0.486328125
2,9,special_punc_heavy_hitter,0.97265625
2,9,special_punch_window_heavy_hitter,0.99609375
2,9,full,1.0
2,10,special,0.474609375
2,10,special_punc,0.478515625
2,10,special_punc_heavy_hitter,0.98046875
2,10,special_punch_window_heavy_hitter,0.99609375
2,10,full,1.0
2,11,special,0.4296875
2,11,special_punc,0.443359375
2,11,special_punc_heavy_hitter,0.94140625
2,11,special_punch_window_heavy_hitter,1.0
2,11,full,1.0
2,12,special,0.44921875
2,12,special_punc,0.45703125
2,12,special_punc_heavy_hitter,0.96484375
2,12,special_punch_window_heavy_hitter,1.0
2,12,full,1.0
2,13,special,0.46875
2,13,special_punc,0.4765625
2,13,special_punc_heavy_hitter,0.98046875
2,13,special_punch_window_heavy_hitter,1.0
2,13,full,1.0
2,14,special,0.44921875
2,14,special_punc,0.466796875
2,14,special_punc_heavy_hitter,0.96484375
2,14,special_punch_window_heavy_hitter,0.99609375
2,14,full,1.0
2,15,special,0.478515625
2,15,special_punc,0.49609375
2,15,special_punc_heavy_hitter,0.97265625
2,15,special_punch_window_heavy_hitter,0.99609375
2,15,full,1.0
2,16,special,0.451171875
2,16,special_punc,0.462890625
2,16,special_punc_heavy_hitter,0.96875
2,16,special_punch_window_heavy_hitter,1.0
2,16,full,1.0
2,17,special,0.439453125
2,17,special_punc,0.443359375
2,17,special_punc_heavy_hitter,0.96875
2,17,special_punch_window_heavy_hitter,1.0
2,17,full,1.0
2,18,special,0.462890625
2,18,special_punc,0.46875
2,18,special_punc_heavy_hitter,0.98046875
2,18,special_punch_window_heavy_hitter,1.0
2,18,full,1.0
2,19,special,0.46484375
2,19,special_punc,0.470703125
2,19,special_punc_heavy_hitter,0.98046875
2,19,special_punch_window_heavy_hitter,1.0
2,19,full,1.0
2,20,special,0.47265625
2,20,special_punc,0.482421875
2,20,special_punc_heavy_hitter,0.97265625
2,20,special_punch_window_heavy_hitter,0.99609375
2,20,full,1.0
2,21,special,0.53125
2,21,special_punc,0.5390625
2,21,special_punc_heavy_hitter,0.9921875
2,21,special_punch_window_heavy_hitter,1.0
2,21,full,1.0
2,22,special,0.4921875
2,22,special_punc,0.498046875
2,22,special_punc_heavy_hitter,0.98046875
2,22,special_punch_window_heavy_hitter,0.99609375
2,22,full,1.0
2,23,special,0.46484375
2,23,special_punc,0.47265625
2,23,special_punc_heavy_hitter,0.95703125
2,23,special_punch_window_heavy_hitter,0.9921875
2,23,full,1.0
2,24,special,0.458984375
2,24,special_punc,0.46875
2,24,special_punc_heavy_hitter,0.97265625
2,24,special_punch_window_heavy_hitter,1.0
2,24,full,1.0
2,25,special,0.484375
2,25,special_punc,0.4921875
2,25,special_punc_heavy_hitter,0.97265625
2,25,special_punch_window_heavy_hitter,0.98828125
2,25,full,1.0
2,26,special,0.51953125
2,26,special_punc,0.52734375
2,26,special_punc_heavy_hitter,0.96875
2,26,special_punch_window_heavy_hitter,0.99609375
2,26,full,1.0
2,27,special,0.447265625
2,27,special_punc,0.455078125
2,27,special_punc_heavy_hitter,0.92578125
2,27,special_punch_window_heavy_hitter,0.9921875
2,27,full,1.0
2,28,special,0.466796875
2,28,special_punc,0.474609375
2,28,special_punc_heavy_hitter,0.97265625
2,28,special_punch_window_heavy_hitter,0.99609375
2,28,full,1.0
2,29,special,0.4453125
2,29,special_punc,0.462890625
2,29,special_punc_heavy_hitter,0.9140625
2,29,special_punch_window_heavy_hitter,0.99609375
2,29,full,1.0
2,30,special,0.439453125
2,30,special_punc,0.451171875
2,30,special_punc_heavy_hitter,0.9296875
2,30,special_punch_window_heavy_hitter,1.0
2,30,full,1.0
2,31,special,0.466796875
2,31,special_punc,0.470703125
2,31,special_punc_heavy_hitter,0.9765625
2,31,special_punch_window_heavy_hitter,1.0
2,31,full,1.0
3,0,special,0.494140625
3,0,special_punc,0.5
3,0,special_punc_heavy_hitter,0.9609375
3,0,special_punch_window_heavy_hitter,0.9921875
3,0,full,1.0
3,1,special,0.478515625
3,1,special_punc,0.494140625
3,1,special_punc_heavy_hitter,0.9453125
3,1,special_punch_window_heavy_hitter,0.98828125
3,1,full,1.0
3,2,special,0.474609375
3,2,special_punc,0.478515625
3,2,special_punc_heavy_hitter,0.9765625
3,2,special_punch_window_heavy_hitter,1.0
3,2,full,1.0
3,3,special,0.462890625
3,3,special_punc,0.4765625
3,3,special_punc_heavy_hitter,0.94140625
3,3,special_punch_window_heavy_hitter,0.99609375
3,3,full,1.0
3,4,special,0.48828125
3,4,special_punc,0.494140625
3,4,special_punc_heavy_hitter,0.98046875
3,4,special_punch_window_heavy_hitter,0.99609375
3,4,full,1.0
3,5,special,0.4765625
3,5,special_punc,0.482421875
3,5,special_punc_heavy_hitter,0.96875
3,5,special_punch_window_heavy_hitter,1.0
3,5,full,1.0
3,6,special,0.447265625
3,6,special_punc,0.482421875
3,6,special_punc_heavy_hitter,0.95703125
3,6,special_punch_window_heavy_hitter,0.98828125
3,6,full,1.0
3,7,special,0.515625
3,7,special_punc,0.52734375
3,7,special_punc_heavy_hitter,0.96875
3,7,special_punch_window_heavy_hitter,0.99609375
3,7,full,1.0
3,8,special,0.5078125
3,8,special_punc,0.515625
3,8,special_punc_heavy_hitter,0.98046875
3,8,special_punch_window_heavy_hitter,0.9921875
3,8,full,1.0
3,9,special,0.46484375
3,9,special_punc,0.474609375
3,9,special_punc_heavy_hitter,0.9609375
3,9,special_punch_window_heavy_hitter,0.98828125
3,9,full,1.0
3,10,special,0.48828125
3,10,special_punc,0.4921875
3,10,special_punc_heavy_hitter,0.98046875
3,10,special_punch_window_heavy_hitter,1.0
3,10,full,1.0
3,11,special,0.46484375
3,11,special_punc,0.470703125
3,11,special_punc_heavy_hitter,0.96875
3,11,special_punch_window_heavy_hitter,1.0
3,11,full,1.0
3,12,special,0.486328125
3,12,special_punc,0.4921875
3,12,special_punc_heavy_hitter,0.984375
3,12,special_punch_window_heavy_hitter,1.0
3,12,full,1.0
3,13,special,0.48046875
3,13,special_punc,0.4921875
3,13,special_punc_heavy_hitter,0.96484375
3,13,special_punch_window_heavy_hitter,1.0
3,13,full,1.0
3,14,special,0.474609375
3,14,special_punc,0.486328125
3,14,special_punc_heavy_hitter,0.98046875
3,14,special_punch_window_heavy_hitter,1.0
3,14,full,1.0
3,15,special,0.48828125
3,15,special_punc,0.49609375
3,15,special_punc_heavy_hitter,0.96484375
3,15,special_punch_window_heavy_hitter,1.0
3,15,full,1.0
3,16,special,0.46484375
3,16,special_punc,0.48046875
3,16,special_punc_heavy_hitter,0.95703125
3,16,special_punch_window_heavy_hitter,1.0
3,16,full,1.0
3,17,special,0.5078125
3,17,special_punc,0.51171875
3,17,special_punc_heavy_hitter,0.98046875
3,17,special_punch_window_heavy_hitter,0.99609375
3,17,full,1.0
3,18,special,0.484375
3,18,special_punc,0.5
3,18,special_punc_heavy_hitter,0.984375
3,18,special_punch_window_heavy_hitter,0.99609375
3,18,full,1.0
3,19,special,0.48046875
3,19,special_punc,0.4921875
3,19,special_punc_heavy_hitter,0.97265625
3,19,special_punch_window_heavy_hitter,0.99609375
3,19,full,1.0
3,20,special,0.46875
3,20,special_punc,0.474609375
3,20,special_punc_heavy_hitter,0.96484375
3,20,special_punch_window_heavy_hitter,1.0
3,20,full,1.0
3,21,special,0.45703125
3,21,special_punc,0.46875
3,21,special_punc_heavy_hitter,0.953125
3,21,special_punch_window_heavy_hitter,0.9921875
3,21,full,1.0
3,22,special,0.4765625
3,22,special_punc,0.486328125
3,22,special_punc_heavy_hitter,0.97265625
3,22,special_punch_window_heavy_hitter,1.0
3,22,full,1.0
3,23,special,0.5
3,23,special_punc,0.5078125
3,23,special_punc_heavy_hitter,0.984375
3,23,special_punch_window_heavy_hitter,1.0
3,23,full,1.0
3,24,special,0.484375
3,24,special_punc,0.48828125
3,24,special_punc_heavy_hitter,0.984375
3,24,special_punch_window_heavy_hitter,1.0
3,24,full,1.0
3,25,special,0.494140625
3,25,special_punc,0.5078125
3,25,special_punc_heavy_hitter,0.9765625
3,25,special_punch_window_heavy_hitter,0.99609375
3,25,full,1.0
3,26,special,0.423828125
3,26,special_punc,0.4453125
3,26,special_punc_heavy_hitter,0.9609375
3,26,special_punch_window_heavy_hitter,0.98828125
3,26,full,1.0
3,27,special,0.53515625
3,27,special_punc,0.5390625
3,27,special_punc_heavy_hitter,0.984375
3,27,special_punch_window_heavy_hitter,0.99609375
3,27,full,1.0
3,28,special,0.5078125
3,28,special_punc,0.51171875
3,28,special_punc_heavy_hitter,0.98046875
3,28,special_punch_window_heavy_hitter,0.99609375
3,28,full,1.0
3,29,special,0.51171875
3,29,special_punc,0.51953125
3,29,special_punc_heavy_hitter,0.984375
3,29,special_punch_window_heavy_hitter,0.99609375
3,29,full,1.0
3,30,special,0.478515625
3,30,special_punc,0.494140625
3,30,special_punc_heavy_hitter,0.9765625
3,30,special_punch_window_heavy_hitter,0.99609375
3,30,full,1.0
3,31,special,0.4765625
3,31,special_punc,0.490234375
3,31,special_punc_heavy_hitter,0.98828125
3,31,special_punch_window_heavy_hitter,0.99609375
3,31,full,1.0
4,0,special,0.4765625
4,0,special_punc,0.494140625
4,0,special_punc_heavy_hitter,0.953125
4,0,special_punch_window_heavy_hitter,1.0
4,0,full,1.0
4,1,special,0.498046875
4,1,special_punc,0.5234375
4,1,special_punc_heavy_hitter,0.96484375
4,1,special_punch_window_heavy_hitter,0.9921875
4,1,full,1.0
4,2,special,0.49609375
4,2,special_punc,0.51953125
4,2,special_punc_heavy_hitter,0.97265625
4,2,special_punch_window_heavy_hitter,0.9921875
4,2,full,1.0
4,3,special,0.49609375
4,3,special_punc,0.5
4,3,special_punc_heavy_hitter,0.98046875
4,3,special_punch_window_heavy_hitter,1.0
4,3,full,1.0
4,4,special,0.48828125
4,4,special_punc,0.50390625
4,4,special_punc_heavy_hitter,0.9375
4,4,special_punch_window_heavy_hitter,0.99609375
4,4,full,1.0
4,5,special,0.5078125
4,5,special_punc,0.52734375
4,5,special_punc_heavy_hitter,0.96875
4,5,special_punch_window_heavy_hitter,0.9921875
4,5,full,1.0
4,6,special,0.4921875
4,6,special_punc,0.494140625
4,6,special_punc_heavy_hitter,0.98046875
4,6,special_punch_window_heavy_hitter,1.0
4,6,full,1.0
4,7,special,0.490234375
4,7,special_punc,0.498046875
4,7,special_punc_heavy_hitter,0.93359375
4,7,special_punch_window_heavy_hitter,0.99609375
4,7,full,1.0
4,8,special,0.53515625
4,8,special_punc,0.546875
4,8,special_punc_heavy_hitter,0.98828125
4,8,special_punch_window_heavy_hitter,0.99609375
4,8,full,1.0
4,9,special,0.4609375
4,9,special_punc,0.4765625
4,9,special_punc_heavy_hitter,0.94140625
4,9,special_punch_window_heavy_hitter,0.99609375
4,9,full,1.0
4,10,special,0.474609375
4,10,special_punc,0.48046875
4,10,special_punc_heavy_hitter,0.96484375
4,10,special_punch_window_heavy_hitter,1.0
4,10,full,1.0
4,11,special,0.453125
4,11,special_punc,0.458984375
4,11,special_punc_heavy_hitter,0.96875
4,11,special_punch_window_heavy_hitter,1.0
4,11,full,1.0
4,12,special,0.46484375
4,12,special_punc,0.484375
4,12,special_punc_heavy_hitter,0.91796875
4,12,special_punch_window_heavy_hitter,0.98046875
4,12,full,1.0
4,13,special,0.474609375
4,13,special_punc,0.482421875
4,13,special_punc_heavy_hitter,0.953125
4,13,special_punch_window_heavy_hitter,0.99609375
4,13,full,1.0
4,14,special,0.484375
4,14,special_punc,0.5078125
4,14,special_punc_heavy_hitter,0.95703125
4,14,special_punch_window_heavy_hitter,0.98828125
4,14,full,1.0
4,15,special,0.5078125
4,15,special_punc,0.51171875
4,15,special_punc_heavy_hitter,0.984375
4,15,special_punch_window_heavy_hitter,1.0
4,15,full,1.0
4,16,special,0.466796875
4,16,special_punc,0.482421875
4,16,special_punc_heavy_hitter,0.95703125
4,16,special_punch_window_heavy_hitter,0.98828125
4,16,full,1.0
4,17,special,0.494140625
4,17,special_punc,0.50390625
4,17,special_punc_heavy_hitter,0.96875
4,17,special_punch_window_heavy_hitter,0.99609375
4,17,full,1.0
4,18,special,0.44140625
4,18,special_punc,0.453125
4,18,special_punc_heavy_hitter,0.95703125
4,18,special_punch_window_heavy_hitter,0.99609375
4,18,full,1.0
4,19,special,0.478515625
4,19,special_punc,0.482421875
4,19,special_punc_heavy_hitter,0.96875
4,19,special_punch_window_heavy_hitter,0.99609375
4,19,full,1.0
4,20,special,0.53125
4,20,special_punc,0.54296875
4,20,special_punc_heavy_hitter,0.98828125
4,20,special_punch_window_heavy_hitter,0.99609375
4,20,full,1.0
4,21,special,0.46875
4,21,special_punc,0.478515625
4,21,special_punc_heavy_hitter,0.95703125
4,21,special_punch_window_heavy_hitter,0.98828125
4,21,full,1.0
4,22,special,0.46875
4,22,special_punc,0.47265625
4,22,special_punc_heavy_hitter,0.9453125
4,22,special_punch_window_heavy_hitter,0.99609375
4,22,full,1.0
4,23,special,0.494140625
4,23,special_punc,0.5078125
4,23,special_punc_heavy_hitter,0.96875
4,23,special_punch_window_heavy_hitter,0.99609375
4,23,full,1.0
4,24,special,0.51171875
4,24,special_punc,0.51171875
4,24,special_punc_heavy_hitter,0.984375
4,24,special_punch_window_heavy_hitter,1.0
4,24,full,1.0
4,25,special,0.466796875
4,25,special_punc,0.470703125
4,25,special_punc_heavy_hitter,0.98046875
4,25,special_punch_window_heavy_hitter,1.0
4,25,full,1.0
4,26,special,0.455078125
4,26,special_punc,0.4921875
4,26,special_punc_heavy_hitter,0.9453125
4,26,special_punch_window_heavy_hitter,1.0
4,26,full,1.0
4,27,special,0.50390625
4,27,special_punc,0.53125
4,27,special_punc_heavy_hitter,0.98046875
4,27,special_punch_window_heavy_hitter,0.99609375
4,27,full,1.0
4,28,special,0.453125
4,28,special_punc,0.45703125
4,28,special_punc_heavy_hitter,0.953125
4,28,special_punch_window_heavy_hitter,0.99609375
4,28,full,1.0
4,29,special,0.462890625
4,29,special_punc,0.474609375
4,29,special_punc_heavy_hitter,0.953125
4,29,special_punch_window_heavy_hitter,0.9921875
4,29,full,1.0
4,30,special,0.408203125
4,30,special_punc,0.421875
4,30,special_punc_heavy_hitter,0.95703125
4,30,special_punch_window_heavy_hitter,0.99609375
4,30,full,1.0
4,31,special,0.5
4,31,special_punc,0.5
4,31,special_punc_heavy_hitter,0.98828125
4,31,special_punch_window_heavy_hitter,1.0
4,31,full,1.0
5,0,special,0.490234375
5,0,special_punc,0.50390625
5,0,special_punc_heavy_hitter,0.9296875
5,0,special_punch_window_heavy_hitter,1.0
5,0,full,1.0
5,1,special,0.52734375
5,1,special_punc,0.54296875
5,1,special_punc_heavy_hitter,0.9609375
5,1,special_punch_window_heavy_hitter,0.9921875
5,1,full,1.0
5,2,special,0.52734375
5,2,special_punc,0.5390625
5,2,special_punc_heavy_hitter,0.984375
5,2,special_punch_window_heavy_hitter,0.99609375
5,2,full,1.0
5,3,special,0.6171875
5,3,special_punc,0.6171875
5,3,special_punc_heavy_hitter,0.9921875
5,3,special_punch_window_heavy_hitter,1.0
5,3,full,1.0
5,4,special,0.51953125
5,4,special_punc,0.54296875
5,4,special_punc_heavy_hitter,0.97265625
5,4,special_punch_window_heavy_hitter,0.99609375
5,4,full,1.0
5,5,special,0.52734375
5,5,special_punc,0.5390625
5,5,special_punc_heavy_hitter,0.984375
5,5,special_punch_window_heavy_hitter,0.99609375
5,5,full,1.0
5,6,special,0.5625
